interaction_id,user_id,content_id,event,score,completion_rate,quiz_score,timestamp
I05792,U0697,C076,quiz_passed,0.812,1.0,0.6,2026-12-27T14:00:00
I05793,U0697,C011,completed,0.487,1.0,,2026-12-27T16:00:00
I05794,U0697,C090,viewed,0.257,0.051,,2026-12-27T18:00:00
I05795,U0697,C006,completed,0.776,1.0,0.59,2026-12-27T20:00:00
I05796,U0697,C099,completed,0.742,1.0,0.498,2026-12-27T22:00:00
I05797,U0697,C044,disliked,0.222,0.11,,2026-12-28T00:00:00
I05798,U0697,C043,completed,0.519,1.0,,2026-12-28T02:00:00
I05799,U0697,C099,completed,0.55,1.0,,2026-12-28T04:00:00
I05800,U0698,C065,viewed,0.162,0.035,,2026-12-28T06:00:00
I05801,U0698,C017,completed,0.501,1.0,,2026-12-28T08:00:00
I05802,U0698,C057,viewed,0.241,0.09,,2026-12-28T10:00:00
I05803,U0699,C018,viewed,0.478,0.37,0.564,2026-12-28T12:00:00
I05804,U0699,C011,quiz_passed,0.823,1.0,0.712,2026-12-28T14:00:00
I05805,U0699,C067,completed,0.843,1.0,0.803,2026-12-28T16:00:00
I05806,U0699,C099,viewed,0.233,0.039,,2026-12-28T18:00:00
I05807,U0699,C043,quiz_passed,0.869,1.0,0.788,2026-12-28T20:00:00
I05808,U0699,C074,quiz_passed,0.751,1.0,0.66,2026-12-28T22:00:00
I05809,U0699,C095,completed,0.513,1.0,,2026-12-29T00:00:00
I05810,U0699,C092,completed,0.539,1.0,,2026-12-29T02:00:00
I05811,U0699,C050,completed,0.83,1.0,0.753,2026-12-29T04:00:00
I05812,U0699,C054,quiz_passed,0.87,1.0,0.776,2026-12-29T06:00:00
I05813,U0699,C092,viewed,0.338,0.62,,2026-12-29T08:00:00
I05814,U0699,C042,quiz_passed,0.8,1.0,0.775,2026-12-29T10:00:00
I05815,U0699,C016,completed,0.468,1.0,,2026-12-29T12:00:00
I05816,U0700,C002,quiz_passed,0.86,1.0,0.851,2026-12-29T14:00:00
I05817,U0700,C075,quiz_passed,0.83,1.0,0.704,2026-12-29T16:00:00
I05818,U0700,C071,completed,0.523,1.0,,2026-12-29T18:00:00
I05819,U0700,C046,viewed,0.254,0.064,,2026-12-29T20:00:00
I05820,U0700,C050,viewed,0.329,0.46,,2026-12-29T22:00:00
I05821,U0700,C006,completed,0.868,1.0,0.847,2026-12-30T00:00:00
I05822,U0700,C053,completed,0.498,1.0,,2026-12-30T02:00:00
I05823,U0700,C075,completed,0.472,1.0,,2026-12-30T04:00:00
I05824,U0700,C001,quiz_passed,0.891,1.0,0.856,2026-12-30T06:00:00
I05825,U0700,C067,quiz_passed,0.819,1.0,0.838,2026-12-30T08:00:00
I05826,U0700,C064,quiz_passed,0.815,1.0,0.883,2026-12-30T10:00:00
I05827,U0700,C091,quiz_passed,0.871,1.0,0.867,2026-12-30T12:00:00
I05828,U0700,C099,completed,0.523,1.0,,2026-12-30T14:00:00
I05829,U0701,C096,completed,0.668,1.0,0.395,2026-12-30T16:00:00
I05830,U0701,C099,viewed,0.128,0.036,,2026-12-30T18:00:00
I05831,U0701,C099,viewed,0.131,0.042,,2026-12-30T20:00:00
I05832,U0701,C063,completed,0.792,1.0,0.539,2026-12-30T22:00:00
I05833,U0701,C016,viewed,0.144,0.069,,2026-12-31T00:00:00
I05834,U0701,C057,disliked,0.353,0.0,0.444,2026-12-31T02:00:00
I05835,U0701,C004,completed,0.719,1.0,0.441,2026-12-31T04:00:00
I05836,U0702,C076,completed,0.529,1.0,,2026-12-31T06:00:00
I05837,U0702,C050,quiz_passed,0.851,1.0,0.781,2026-12-31T08:00:00
I05838,U0702,C047,quiz_passed,0.81,1.0,0.765,2026-12-31T10:00:00
I05839,U0702,C074,quiz_passed,0.747,1.0,0.667,2026-12-31T12:00:00
I05840,U0702,C002,quiz_passed,0.846,1.0,0.735,2026-12-31T14:00:00
I05841,U0702,C042,viewed,0.271,0.32,,2026-12-31T16:00:00
I05842,U0702,C005,completed,0.749,1.0,0.573,2026-12-31T18:00:00
I05843,U0702,C064,completed,0.794,1.0,0.779,2026-12-31T20:00:00
I05844,U0702,C076,completed,0.564,1.0,,2026-12-31T22:00:00
I05845,U0702,C061,viewed,0.262,0.005,,2027-01-01T00:00:00
I05846,U0702,C053,viewed,0.146,0.026,,2027-01-01T02:00:00
I05847,U0702,C081,completed,0.799,1.0,0.573,2027-01-01T04:00:00
I05848,U0703,C096,completed,0.548,1.0,,2027-01-01T06:00:00
I05849,U0703,C053,completed,0.796,1.0,0.649,2027-01-01T08:00:00
I05850,U0703,C098,viewed,0.273,0.043,,2027-01-01T10:00:00
I05851,U0703,C097,completed,0.708,1.0,0.589,2027-01-01T12:00:00
I05852,U0703,C018,completed,0.544,1.0,,2027-01-01T14:00:00
I05853,U0703,C096,completed,0.565,1.0,,2027-01-01T16:00:00
I05854,U0703,C082,completed,0.778,1.0,0.697,2027-01-01T18:00:00
I05855,U0703,C098,completed,0.466,1.0,,2027-01-01T20:00:00
I05856,U0703,C017,quiz_passed,0.745,1.0,0.634,2027-01-01T22:00:00
I05857,U0703,C015,viewed,0.228,0.021,,2027-01-02T00:00:00
I05858,U0703,C043,completed,0.763,1.0,0.637,2027-01-02T02:00:00
I05859,U0703,C092,quiz_passed,0.777,1.0,0.666,2027-01-02T04:00:00
I05860,U0703,C030,quiz_passed,0.756,1.0,0.6,2027-01-02T06:00:00
I05861,U0703,C045,viewed,0.331,0.31,0.229,2027-01-02T08:00:00
I05862,U0704,C065,disliked,0.306,0.19,0.413,2027-01-02T10:00:00
I05863,U0704,C018,viewed,0.363,0.33,0.38,2027-01-02T12:00:00
I05864,U0704,C053,completed,0.797,1.0,0.624,2027-01-02T14:00:00
I05865,U0704,C042,completed,0.543,1.0,,2027-01-02T16:00:00
I05866,U0704,C098,viewed,0.202,0.097,,2027-01-02T18:00:00
I05867,U0704,C017,completed,0.728,1.0,0.643,2027-01-02T20:00:00
I05868,U0704,C053,viewed,0.304,0.53,,2027-01-02T22:00:00
I05869,U0704,C099,viewed,0.101,0.093,,2027-01-03T00:00:00
I05870,U0704,C042,completed,0.522,1.0,,2027-01-03T02:00:00
I05871,U0704,C096,viewed,0.37,0.51,0.233,2027-01-03T04:00:00
I05872,U0704,C054,completed,0.485,1.0,,2027-01-03T06:00:00
I05873,U0704,C076,completed,0.545,1.0,,2027-01-03T08:00:00
I05874,U0704,C048,quiz_passed,0.775,1.0,0.705,2027-01-03T10:00:00
I05875,U0705,C067,completed,0.705,1.0,0.569,2027-01-03T12:00:00
I05876,U0705,C092,completed,0.728,1.0,0.64,2027-01-03T14:00:00
I05877,U0705,C096,completed,0.475,1.0,,2027-01-03T16:00:00
I05878,U0705,C028,viewed,0.507,0.45,0.393,2027-01-03T18:00:00
I05879,U0705,C095,viewed,0.172,0.025,,2027-01-03T20:00:00
I05880,U0705,C017,completed,0.519,1.0,,2027-01-03T22:00:00
I05881,U0705,C043,completed,0.577,1.0,,2027-01-04T00:00:00
I05882,U0705,C065,viewed,0.228,0.04,,2027-01-04T02:00:00
I05883,U0705,C051,completed,0.503,1.0,,2027-01-04T04:00:00
I05884,U0705,C025,completed,0.811,1.0,0.7,2027-01-04T06:00:00
I05885,U0705,C011,completed,0.54,1.0,,2027-01-04T08:00:00
I05886,U0705,C090,viewed,0.13,0.038,,2027-01-04T10:00:00
I05887,U0705,C044,completed,0.481,1.0,,2027-01-04T12:00:00
I05888,U0705,C092,viewed,0.553,0.6,0.364,2027-01-04T14:00:00
I05889,U0705,C043,completed,0.527,1.0,,2027-01-04T16:00:00
I05890,U0706,C025,disliked,0.119,0.07,,2027-01-04T18:00:00
I05891,U0706,C098,viewed,0.14,0.088,,2027-01-04T20:00:00
I05892,U0706,C043,completed,0.711,1.0,0.58,2027-01-04T22:00:00
I05893,U0706,C042,viewed,0.204,0.009,,2027-01-05T00:00:00
I05894,U0707,C098,viewed,0.243,0.032,,2027-01-05T02:00:00
I05895,U0707,C098,completed,0.8,1.0,0.574,2027-01-05T04:00:00
I05896,U0707,C006,completed,0.547,1.0,,2027-01-05T06:00:00
I05897,U0707,C099,viewed,0.236,0.27,,2027-01-05T08:00:00
I05898,U0707,C002,completed,0.523,1.0,,2027-01-05T10:00:00
I05899,U0707,C073,quiz_passed,0.853,1.0,0.808,2027-01-05T12:00:00
I05900,U0707,C054,completed,0.556,1.0,,2027-01-05T14:00:00
I05901,U0707,C091,completed,0.48,1.0,,2027-01-05T16:00:00
I05902,U0707,C046,viewed,0.384,0.39,0.286,2027-01-05T18:00:00
I05903,U0708,C030,completed,0.472,1.0,,2027-01-05T20:00:00
I05904,U0708,C025,viewed,0.167,0.039,,2027-01-05T22:00:00
I05905,U0708,C065,viewed,0.267,0.083,,2027-01-06T00:00:00
I05906,U0708,C015,completed,0.574,1.0,,2027-01-06T02:00:00
I05907,U0709,C096,viewed,0.132,0.069,,2027-01-06T04:00:00
I05908,U0709,C098,viewed,0.154,0.072,,2027-01-06T06:00:00
I05909,U0709,C071,viewed,0.501,0.58,0.406,2027-01-06T08:00:00
I05910,U0709,C046,viewed,0.273,0.096,,2027-01-06T10:00:00
I05911,U0709,C092,completed,0.755,1.0,0.656,2027-01-06T12:00:00
I05912,U0709,C076,viewed,0.138,0.097,,2027-01-06T14:00:00
I05913,U0709,C063,quiz_passed,0.783,1.0,0.628,2027-01-06T16:00:00
I05914,U0709,C081,completed,0.68,1.0,0.445,2027-01-06T18:00:00
I05915,U0710,C050,completed,0.747,1.0,0.595,2027-01-06T20:00:00
I05916,U0710,C062,completed,0.787,1.0,0.699,2027-01-06T22:00:00
I05917,U0710,C006,completed,0.737,1.0,0.585,2027-01-07T00:00:00
I05918,U0710,C070,completed,0.758,1.0,0.457,2027-01-07T02:00:00
I05919,U0710,C050,quiz_passed,0.769,1.0,0.652,2027-01-07T04:00:00
I05920,U0710,C050,quiz_passed,0.785,1.0,0.661,2027-01-07T06:00:00
I05921,U0711,C047,completed,0.505,1.0,,2027-01-07T08:00:00
I05922,U0711,C099,disliked,0.213,0.11,,2027-01-07T10:00:00
I05923,U0711,C048,completed,0.542,1.0,,2027-01-07T12:00:00
I05924,U0711,C095,disliked,0.244,0.17,0.209,2027-01-07T14:00:00
I05925,U0711,C030,quiz_passed,0.8,1.0,0.605,2027-01-07T16:00:00
I05926,U0711,C029,viewed,0.5,0.5,0.42,2027-01-07T18:00:00
I05927,U0711,C017,quiz_passed,0.748,1.0,0.641,2027-01-07T20:00:00
I05928,U0711,C030,completed,0.503,1.0,,2027-01-07T22:00:00
I05929,U0711,C051,completed,0.792,1.0,0.569,2027-01-08T00:00:00
I05930,U0711,C044,viewed,0.133,0.07,,2027-01-08T02:00:00
I05931,U0711,C090,disliked,0.196,0.07,,2027-01-08T04:00:00
I05932,U0711,C010,viewed,0.47,0.54,0.28,2027-01-08T06:00:00
I05933,U0712,C096,disliked,0.352,0.12,0.41,2027-01-08T08:00:00
I05934,U0712,C017,viewed,0.194,0.038,,2027-01-08T10:00:00
I05935,U0712,C025,viewed,0.187,0.0,,2027-01-08T12:00:00
I05936,U0712,C058,viewed,0.297,0.41,,2027-01-08T14:00:00
I05937,U0712,C054,viewed,0.4,0.67,,2027-01-08T16:00:00
I05938,U0712,C020,completed,0.731,1.0,0.537,2027-01-08T18:00:00
I05939,U0712,C073,viewed,0.229,0.083,,2027-01-08T20:00:00
I05940,U0712,C067,viewed,0.519,0.31,0.55,2027-01-08T22:00:00
I05941,U0713,C016,viewed,0.142,0.063,,2027-01-09T00:00:00
I05942,U0713,C001,completed,0.58,1.0,,2027-01-09T02:00:00
I05943,U0713,C049,completed,0.841,1.0,0.751,2027-01-09T04:00:00
I05944,U0713,C076,completed,0.788,1.0,0.809,2027-01-09T06:00:00
I05945,U0713,C099,viewed,0.437,0.54,0.351,2027-01-09T08:00:00
I05946,U0713,C095,viewed,0.158,0.2,,2027-01-09T10:00:00
I05947,U0713,C091,completed,0.543,1.0,,2027-01-09T12:00:00
I05948,U0713,C013,viewed,0.19,0.082,,2027-01-09T14:00:00
I05949,U0713,C028,quiz_passed,0.815,1.0,0.798,2027-01-09T16:00:00
I05950,U0713,C029,completed,0.765,1.0,0.752,2027-01-09T18:00:00
I05951,U0713,C013,viewed,0.141,0.002,,2027-01-09T20:00:00
I05952,U0713,C046,viewed,0.182,0.065,,2027-01-09T22:00:00
I05953,U0714,C096,completed,0.492,1.0,,2027-01-10T00:00:00
I05954,U0714,C092,quiz_passed,0.845,1.0,0.861,2027-01-10T02:00:00
I05955,U0714,C029,quiz_passed,0.392,0.03,0.624,2027-01-10T04:00:00
I05956,U0714,C072,viewed,0.173,0.25,,2027-01-10T06:00:00
I05957,U0714,C057,quiz_passed,0.8,1.0,0.839,2027-01-10T08:00:00
I05958,U0714,C017,quiz_passed,0.797,1.0,0.817,2027-01-10T10:00:00
I05959,U0714,C006,completed,0.521,1.0,,2027-01-10T12:00:00
I05960,U0714,C095,viewed,0.27,0.059,,2027-01-10T14:00:00
I05961,U0714,C025,quiz_passed,0.811,1.0,0.854,2027-01-10T16:00:00
I05962,U0714,C067,completed,0.478,1.0,,2027-01-10T18:00:00
I05963,U0715,C061,viewed,0.279,0.3,,2027-01-10T20:00:00
I05964,U0715,C049,completed,0.507,1.0,,2027-01-10T22:00:00
I05965,U0715,C065,quiz_passed,0.79,1.0,0.759,2027-01-11T00:00:00
I05966,U0715,C046,disliked,0.234,0.07,0.307,2027-01-11T02:00:00
I05967,U0716,C082,disliked,0.292,0.04,0.385,2027-01-11T04:00:00
I05968,U0716,C096,completed,0.688,1.0,0.526,2027-01-11T06:00:00
I05969,U0716,C050,completed,0.513,1.0,,2027-01-11T08:00:00
I05970,U0716,C067,completed,0.497,1.0,,2027-01-11T10:00:00
I05971,U0716,C098,completed,0.701,1.0,0.458,2027-01-11T12:00:00
I05972,U0716,C051,completed,0.534,1.0,,2027-01-11T14:00:00
I05973,U0716,C076,viewed,0.549,0.7,0.313,2027-01-11T16:00:00
I05974,U0716,C047,viewed,0.2,0.078,,2027-01-11T18:00:00
I05975,U0716,C081,viewed,0.242,0.051,,2027-01-11T20:00:00
I05976,U0716,C071,quiz_passed,0.851,1.0,0.691,2027-01-11T22:00:00
I05977,U0717,C053,completed,0.552,1.0,,2027-01-12T00:00:00
I05978,U0717,C061,completed,0.756,1.0,0.637,2027-01-12T02:00:00
I05979,U0717,C005,viewed,0.33,0.49,,2027-01-12T04:00:00
I05980,U0717,C015,completed,0.73,1.0,0.642,2027-01-12T06:00:00
I05981,U0717,C057,completed,0.743,1.0,0.597,2027-01-12T08:00:00
I05982,U0717,C045,viewed,0.272,0.24,0.281,2027-01-12T10:00:00
I05983,U0717,C096,completed,0.483,1.0,,2027-01-12T12:00:00
I05984,U0717,C073,completed,0.51,1.0,,2027-01-12T14:00:00
I05985,U0717,C042,viewed,0.138,0.076,,2027-01-12T16:00:00
I05986,U0717,C092,viewed,0.253,0.009,,2027-01-12T18:00:00
I05987,U0718,C006,quiz_passed,0.813,1.0,0.697,2027-01-12T20:00:00
I05988,U0718,C065,quiz_passed,0.75,1.0,0.652,2027-01-12T22:00:00
I05989,U0718,C017,viewed,0.178,0.066,,2027-01-13T00:00:00
I05990,U0718,C057,completed,0.766,1.0,0.661,2027-01-13T02:00:00
I05991,U0718,C042,viewed,0.516,0.44,0.42,2027-01-13T04:00:00
I05992,U0718,C099,viewed,0.193,0.26,,2027-01-13T06:00:00
I05993,U0719,C051,viewed,0.138,0.069,,2027-01-13T08:00:00
I05994,U0719,C092,completed,0.485,1.0,,2027-01-13T10:00:00
I05995,U0719,C030,quiz_passed,0.745,1.0,0.695,2027-01-13T12:00:00
I05996,U0720,C048,completed,0.557,1.0,,2027-01-13T14:00:00
I05997,U0720,C047,quiz_passed,0.488,0.36,0.606,2027-01-13T16:00:00
I05998,U0721,C096,viewed,0.173,0.077,,2027-01-13T18:00:00
I05999,U0721,C050,completed,0.559,1.0,,2027-01-13T20:00:00
I06000,U0721,C061,viewed,0.216,0.067,,2027-01-13T22:00:00
I06001,U0721,C067,viewed,0.442,0.66,,2027-01-14T00:00:00
I06002,U0721,C005,viewed,0.375,0.48,0.204,2027-01-14T02:00:00
I06003,U0721,C053,completed,0.526,1.0,,2027-01-14T04:00:00
I06004,U0721,C049,quiz_passed,0.812,1.0,0.653,2027-01-14T06:00:00
I06005,U0721,C048,quiz_passed,0.823,1.0,0.686,2027-01-14T08:00:00
I06006,U0721,C050,disliked,0.149,0.02,,2027-01-14T10:00:00
I06007,U0721,C051,completed,0.727,1.0,0.63,2027-01-14T12:00:00
I06008,U0721,C010,viewed,0.515,0.59,0.251,2027-01-14T14:00:00
I06009,U0721,C074,completed,0.727,1.0,0.484,2027-01-14T16:00:00
I06010,U0721,C010,viewed,0.392,0.53,0.202,2027-01-14T18:00:00
I06011,U0721,C010,disliked,0.157,0.01,0.218,2027-01-14T20:00:00
I06012,U0722,C099,viewed,0.22,0.021,,2027-01-14T22:00:00
I06013,U0722,C047,completed,0.574,1.0,,2027-01-15T00:00:00
I06014,U0722,C096,completed,0.702,1.0,0.505,2027-01-15T02:00:00
I06015,U0722,C003,completed,0.511,1.0,,2027-01-15T04:00:00
I06016,U0722,C042,completed,0.713,1.0,0.582,2027-01-15T06:00:00
I06017,U0722,C088,completed,0.477,1.0,,2027-01-15T08:00:00
I06018,U0722,C043,quiz_passed,0.721,1.0,0.606,2027-01-15T10:00:00
I06019,U0722,C081,completed,0.753,1.0,0.554,2027-01-15T12:00:00
I06020,U0722,C025,completed,0.471,1.0,,2027-01-15T14:00:00
I06021,U0722,C054,completed,0.54,1.0,,2027-01-15T16:00:00
I06022,U0722,C061,quiz_passed,0.85,1.0,0.681,2027-01-15T18:00:00
I06023,U0722,C079,completed,0.682,1.0,0.478,2027-01-15T20:00:00
I06024,U0723,C053,completed,0.551,1.0,,2027-01-15T22:00:00
I06025,U0723,C096,completed,0.539,1.0,,2027-01-16T00:00:00
I06026,U0723,C098,viewed,0.111,0.1,,2027-01-16T02:00:00
I06027,U0723,C099,disliked,0.257,0.17,0.257,2027-01-16T04:00:00
I06028,U0723,C017,viewed,0.431,0.52,0.381,2027-01-16T06:00:00
I06029,U0723,C051,viewed,0.236,0.074,,2027-01-16T08:00:00
I06030,U0723,C076,completed,0.474,1.0,,2027-01-16T10:00:00
I06031,U0723,C076,viewed,0.222,0.074,,2027-01-16T12:00:00
I06032,U0723,C075,completed,0.695,1.0,0.515,2027-01-16T14:00:00
I06033,U0723,C051,completed,0.516,1.0,,2027-01-16T16:00:00
I06034,U0724,C009,completed,0.543,1.0,,2027-01-16T18:00:00
I06035,U0724,C047,quiz_passed,0.819,1.0,0.757,2027-01-16T20:00:00
I06036,U0724,C002,disliked,0.418,0.11,0.545,2027-01-16T22:00:00
I06037,U0724,C046,viewed,0.536,0.61,0.288,2027-01-17T00:00:00
I06038,U0724,C073,completed,0.476,1.0,,2027-01-17T02:00:00
I06039,U0724,C046,viewed,0.175,0.015,,2027-01-17T04:00:00
I06040,U0724,C057,completed,0.782,1.0,0.776,2027-01-17T06:00:00
I06041,U0724,C074,completed,0.767,1.0,0.6,2027-01-17T08:00:00
I06042,U0724,C044,completed,0.715,1.0,0.59,2027-01-17T10:00:00
I06043,U0724,C009,viewed,0.147,0.077,,2027-01-17T12:00:00
I06044,U0724,C096,disliked,0.294,0.06,0.353,2027-01-17T14:00:00
I06045,U0724,C046,viewed,0.261,0.5,,2027-01-17T16:00:00
I06046,U0724,C015,disliked,0.343,0.17,0.514,2027-01-17T18:00:00
I06047,U0725,C057,viewed,0.493,0.32,0.582,2027-01-17T20:00:00
I06048,U0725,C099,viewed,0.146,0.004,,2027-01-17T22:00:00
I06049,U0725,C082,quiz_passed,0.793,1.0,0.798,2027-01-18T00:00:00
I06050,U0725,C098,completed,0.463,1.0,,2027-01-18T02:00:00
I06051,U0725,C082,quiz_passed,0.811,1.0,0.729,2027-01-18T04:00:00
I06052,U0725,C099,completed,0.543,1.0,,2027-01-18T06:00:00
I06053,U0725,C008,completed,0.854,1.0,0.763,2027-01-18T08:00:00
I06054,U0725,C051,completed,0.463,1.0,,2027-01-18T10:00:00
I06055,U0725,C044,viewed,0.286,0.046,,2027-01-18T12:00:00
I06056,U0725,C006,viewed,0.219,0.031,,2027-01-18T14:00:00
I06057,U0725,C028,completed,0.48,1.0,,2027-01-18T16:00:00
I06058,U0725,C018,completed,0.494,1.0,,2027-01-18T18:00:00
I06059,U0725,C017,quiz_passed,0.893,1.0,0.807,2027-01-18T20:00:00
I06060,U0726,C057,disliked,0.337,0.13,0.474,2027-01-18T22:00:00
I06061,U0726,C095,disliked,0.167,0.09,,2027-01-19T00:00:00
I06062,U0726,C073,viewed,0.181,0.058,,2027-01-19T02:00:00
I06063,U0727,C096,completed,0.572,1.0,,2027-01-19T04:00:00
I06064,U0727,C061,completed,0.529,1.0,,2027-01-19T06:00:00
I06065,U0727,C058,completed,0.545,1.0,,2027-01-19T08:00:00
I06066,U0727,C046,viewed,0.49,0.6,0.386,2027-01-19T10:00:00
I06067,U0727,C046,viewed,0.19,0.014,,2027-01-19T12:00:00
I06068,U0727,C074,completed,0.494,1.0,,2027-01-19T14:00:00
I06069,U0727,C029,viewed,0.381,0.63,,2027-01-19T16:00:00
I06070,U0727,C044,completed,0.514,1.0,,2027-01-19T18:00:00
I06071,U0728,C002,completed,0.777,1.0,0.748,2027-01-19T20:00:00
I06072,U0728,C081,quiz_passed,0.831,1.0,0.648,2027-01-19T22:00:00
I06073,U0728,C061,quiz_passed,0.864,1.0,0.72,2027-01-20T00:00:00
I06074,U0728,C009,viewed,0.596,0.53,0.571,2027-01-20T02:00:00
I06075,U0728,C016,quiz_passed,0.808,1.0,0.804,2027-01-20T04:00:00
I06076,U0728,C066,quiz_passed,0.763,1.0,0.702,2027-01-20T06:00:00
I06077,U0728,C003,quiz_passed,0.859,1.0,0.802,2027-01-20T08:00:00
I06078,U0728,C050,completed,0.542,1.0,,2027-01-20T10:00:00
I06079,U0728,C088,completed,0.562,1.0,,2027-01-20T12:00:00
I06080,U0728,C046,completed,0.732,1.0,0.545,2027-01-20T14:00:00
I06081,U0728,C006,quiz_passed,0.781,1.0,0.741,2027-01-20T16:00:00
I06082,U0728,C091,viewed,0.207,0.055,,2027-01-20T18:00:00
I06083,U0728,C046,completed,0.665,1.0,0.449,2027-01-20T20:00:00
I06084,U0728,C081,completed,0.509,1.0,,2027-01-20T22:00:00
I06085,U0728,C057,quiz_passed,0.804,1.0,0.738,2027-01-21T00:00:00
I06086,U0729,C082,quiz_passed,0.851,1.0,0.7,2027-01-21T02:00:00
I06087,U0729,C082,viewed,0.458,0.4,0.444,2027-01-21T04:00:00
I06088,U0729,C064,quiz_passed,0.786,1.0,0.618,2027-01-21T06:00:00
I06089,U0729,C017,viewed,0.36,0.69,,2027-01-21T08:00:00
I06090,U0729,C098,viewed,0.376,0.65,,2027-01-21T10:00:00
I06091,U0729,C048,viewed,0.274,0.32,,2027-01-21T12:00:00
I06092,U0729,C003,completed,0.746,1.0,0.576,2027-01-21T14:00:00
I06093,U0729,C001,completed,0.78,1.0,0.577,2027-01-21T16:00:00
I06094,U0729,C090,viewed,0.353,0.33,0.305,2027-01-21T18:00:00
I06095,U0730,C008,quiz_passed,0.892,1.0,0.805,2027-01-21T20:00:00
I06096,U0730,C016,completed,0.785,1.0,0.805,2027-01-21T22:00:00
I06097,U0731,C002,viewed,0.279,0.003,,2027-01-22T00:00:00
I06098,U0731,C048,viewed,0.427,0.47,0.342,2027-01-22T02:00:00
I06099,U0731,C051,quiz_passed,0.757,1.0,0.617,2027-01-22T04:00:00
I06100,U0731,C016,quiz_passed,0.814,1.0,0.67,2027-01-22T06:00:00
I06101,U0732,C096,viewed,0.179,0.035,,2027-01-22T08:00:00
I06102,U0732,C098,completed,0.571,1.0,,2027-01-22T10:00:00
I06103,U0732,C058,quiz_passed,0.733,1.0,0.618,2027-01-22T12:00:00
I06104,U0732,C098,viewed,0.442,0.5,0.202,2027-01-22T14:00:00
I06105,U0733,C088,quiz_passed,0.811,1.0,0.738,2027-01-22T16:00:00
I06106,U0733,C043,completed,0.545,1.0,,2027-01-22T18:00:00
I06107,U0734,C029,completed,0.544,1.0,,2027-01-22T20:00:00
I06108,U0734,C096,completed,0.711,1.0,0.59,2027-01-22T22:00:00
I06109,U0734,C096,completed,0.774,1.0,0.61,2027-01-23T00:00:00
I06110,U0734,C096,completed,0.732,1.0,0.68,2027-01-23T02:00:00
I06111,U0734,C095,viewed,0.218,0.016,,2027-01-23T04:00:00
I06112,U0735,C030,viewed,0.361,0.56,,2027-01-23T06:00:00
I06113,U0735,C095,completed,0.713,1.0,0.435,2027-01-23T08:00:00
I06114,U0735,C053,completed,0.493,1.0,,2027-01-23T10:00:00
I06115,U0735,C042,viewed,0.24,0.42,,2027-01-23T12:00:00
I06116,U0735,C061,quiz_passed,0.756,1.0,0.604,2027-01-23T14:00:00
I06117,U0735,C048,viewed,0.384,0.2,0.326,2027-01-23T16:00:00
I06118,U0735,C061,completed,0.769,1.0,0.585,2027-01-23T18:00:00
I06119,U0735,C048,quiz_passed,0.744,1.0,0.701,2027-01-23T20:00:00
I06120,U0735,C054,disliked,0.262,0.03,0.349,2027-01-23T22:00:00
I06121,U0735,C028,completed,0.505,1.0,,2027-01-24T00:00:00
I06122,U0736,C095,viewed,0.272,0.43,,2027-01-24T02:00:00
I06123,U0736,C095,completed,0.494,1.0,,2027-01-24T04:00:00
I06124,U0736,C099,quiz_passed,0.73,1.0,0.671,2027-01-24T06:00:00
I06125,U0736,C098,viewed,0.366,0.3,0.397,2027-01-24T08:00:00
I06126,U0736,C098,completed,0.464,1.0,,2027-01-24T10:00:00
I06127,U0736,C082,quiz_passed,0.809,1.0,0.788,2027-01-24T12:00:00
I06128,U0737,C048,quiz_passed,0.766,1.0,0.744,2027-01-24T14:00:00
I06129,U0737,C054,completed,0.768,1.0,0.745,2027-01-24T16:00:00
I06130,U0737,C099,completed,0.564,1.0,,2027-01-24T18:00:00
I06131,U0737,C082,quiz_passed,0.799,1.0,0.743,2027-01-24T20:00:00
I06132,U0737,C029,completed,0.784,1.0,0.757,2027-01-24T22:00:00
I06133,U0737,C095,viewed,0.121,0.085,,2027-01-25T00:00:00
I06134,U0737,C095,quiz_passed,0.787,1.0,0.656,2027-01-25T02:00:00
I06135,U0737,C030,quiz_passed,0.839,1.0,0.785,2027-01-25T04:00:00
I06136,U0737,C072,quiz_passed,0.791,1.0,0.719,2027-01-25T06:00:00
I06137,U0737,C001,completed,0.812,1.0,0.802,2027-01-25T08:00:00
I06138,U0738,C078,completed,0.806,1.0,0.587,2027-01-25T10:00:00
I06139,U0738,C096,completed,0.704,1.0,0.413,2027-01-25T12:00:00
I06140,U0738,C050,completed,0.564,1.0,,2027-01-25T14:00:00
I06141,U0738,C010,disliked,0.291,0.04,0.274,2027-01-25T16:00:00
I06142,U0739,C099,viewed,0.429,0.44,0.396,2027-01-25T18:00:00
I06143,U0739,C003,completed,0.547,1.0,,2027-01-25T20:00:00
I06144,U0739,C090,quiz_passed,0.708,1.0,0.617,2027-01-25T22:00:00
I06145,U0739,C017,disliked,0.292,0.04,0.518,2027-01-26T00:00:00
I06146,U0739,C050,quiz_passed,0.789,1.0,0.803,2027-01-26T02:00:00
I06147,U0740,C006,quiz_passed,0.808,1.0,0.723,2027-01-26T04:00:00
I06148,U0740,C008,quiz_passed,0.834,1.0,0.759,2027-01-26T06:00:00
I06149,U0740,C096,completed,0.479,1.0,,2027-01-26T08:00:00
I06150,U0740,C076,quiz_passed,0.771,1.0,0.776,2027-01-26T10:00:00
I06151,U0740,C045,completed,0.478,1.0,,2027-01-26T12:00:00
