interaction_id,user_id,content_id,timestamp,session_id,interaction_type,duration_seconds,completed,outcome,source,position,concepts_covered
5460,U1450,C048,2026-03-31 19:20:00,U1450-1,read,332.9,True,correct,browse,5,C02
5461,U0409,C059,2026-04-01 01:36:00,U0409-1,read,201.2,True,correct,browse,10,C11
5462,U0409,C112,2026-04-01 01:36:00,U0409-1,view,88.3,False,incorrect,browse,8,C27;C13
5463,U1174,C007,2026-04-01 09:18:00,U1174-8,view,70.7,False,na,browse,9,C11
5464,U0996,C013,2026-04-01 10:33:00,U0996-5,read,164.4,True,correct,recommended,4,C16
5465,U1774,C081,2026-04-01 11:19:00,U1774-1,tool,39.3,False,na,recommended,4,C16
5466,U1775,C002,2026-04-01 12:10:00,U1775-2,read,204.2,True,correct,recommended,8,C01
5467,U1775,C002,2026-04-01 12:10:00,U1775-2,read,40.0,True,correct,browse,6,C01
5468,U0541,C082,2026-04-01 13:41:00,U0541-3,read,301.3,True,correct,recommended,6,C18
5469,U0541,C085,2026-04-01 13:41:00,U0541-3,view,23.0,False,na,recommended,2,C21
5470,U0541,C007,2026-04-01 13:41:00,U0541-3,view,17.4,False,na,recommended,8,C11
5471,U0541,C085,2026-04-01 13:41:00,U0541-3,view,57.5,False,incorrect,browse,9,C21
5472,U0541,C082,2026-04-01 13:41:00,U0541-3,read,175.6,True,correct,browse,5,C18
5473,U1857,C073,2026-04-01 14:22:00,U1857-1,tool,212.7,True,na,recommended,8,C02
5474,U1857,C073,2026-04-01 14:22:00,U1857-1,tool,53.4,True,na,browse,10,C02
5475,U1857,C017,2026-04-01 14:22:00,U1857-1,read,22.1,False,na,recommended,3,C08
5476,U1565,C090,2026-04-01 14:41:00,U1565-3,read,225.4,True,correct,recommended,10,C16
5477,U0080,C110,2026-04-01 15:31:00,U0080-2,view,30.9,False,na,recommended,6,C27
5478,U0080,C066,2026-04-01 15:31:00,U0080-2,read,163.8,True,correct,recommended,5,C15
5479,U0009,C018,2026-04-01 15:46:00,U0009-1,read,9.6,False,na,browse,6,C02
5480,U0009,C071,2026-04-01 15:46:00,U0009-1,tool,192.9,True,na,browse,6,C01
5481,U0009,C071,2026-04-01 15:46:00,U0009-1,tool,503.6,True,na,recommended,2,C01
5482,U1322,C008,2026-04-01 15:49:00,U1322-10,read,411.3,True,correct,browse,1,C03
5483,U1932,C025,2026-04-01 16:34:00,U1932-4,read,82.8,True,correct,recommended,6,C18
5484,U0695,C047,2026-04-01 17:46:00,U0695-1,read,48.1,False,na,recommended,3,C02
5485,U1670,C050,2026-04-01 19:30:00,U1670-4,read,591.8,True,correct,browse,2,C21
5486,U0402,C080,2026-04-01 20:00:00,U0402-4,read,203.6,True,correct,recommended,9,C06
5487,U0715,C099,2026-04-01 21:28:00,U0715-4,read,98.9,True,correct,recommended,4,C20
5488,U1458,C004,2026-04-02 08:12:00,U1458-2,view,69.4,False,na,search,1,C12
5489,U0926,C051,2026-04-02 10:01:00,U0926-5,read,269.2,True,correct,recommended,5,C21
5490,U0362,C085,2026-04-02 10:36:00,U0362-1,read,303.9,True,correct,recommended,5,C21
5491,U0083,C007,2026-04-02 12:35:00,U0083-1,read,228.5,True,incorrect,recommended,4,C11
5492,U0767,C021,2026-04-02 14:11:00,U0767-1,read,366.2,True,correct,browse,3,C04;C10
5493,U0767,C001,2026-04-02 14:11:00,U0767-1,read,112.8,True,incorrect,recommended,7,C01
5494,U0767,C070,2026-04-02 14:11:00,U0767-1,view,14.4,False,na,recommended,9,C26
5495,U0767,C070,2026-04-02 14:11:00,U0767-1,view,336.1,False,na,browse,4,C26
5496,U0767,C070,2026-04-02 14:11:00,U0767-1,view,23.9,False,na,browse,7,C26
5497,U0767,C021,2026-04-02 14:11:00,U0767-1,read,36.6,False,na,recommended,9,C04;C10
5498,U1404,C016,2026-04-02 14:38:00,U1404-2,read,133.7,True,correct,recommended,2,C28
5499,U0659,C052,2026-04-02 16:29:00,U0659-2,read,34.0,True,incorrect,browse,5,C22
5500,U1563,C007,2026-04-02 17:16:00,U1563-2,view,46.3,False,na,recommended,4,C11
5501,U1694,C002,2026-04-02 18:30:00,U1694-2,read,67.8,False,na,browse,7,C01
5502,U0040,C072,2026-04-02 19:31:00,U0040-4,tool,115.3,True,na,browse,10,C03
5503,U0638,C089,2026-04-02 22:45:00,U0638-1,read,388.7,True,correct,browse,5,C07
5504,U0638,C089,2026-04-02 22:45:00,U0638-1,read,214.7,True,incorrect,browse,8,C07
5505,U0638,C010,2026-04-02 22:45:00,U0638-1,read,105.4,False,na,browse,10,C23
5506,U0638,C089,2026-04-02 22:45:00,U0638-1,read,88.1,True,correct,recommended,1,C07
5507,U0638,C010,2026-04-02 22:45:00,U0638-1,read,298.4,True,incorrect,recommended,3,C23
5508,U1596,C052,2026-04-03 00:17:00,U1596-3,read,1045.0,True,correct,browse,4,C22
5509,U1596,C052,2026-04-03 00:17:00,U1596-3,read,608.6,True,incorrect,browse,8,C22
5510,U1596,C052,2026-04-03 00:17:00,U1596-3,read,189.9,True,correct,recommended,6,C22
5511,U0525,C010,2026-04-03 04:53:00,U0525-11,read,92.0,False,na,recommended,9,C23
5512,U1574,C005,2026-04-03 05:12:00,U1574-2,view,168.9,False,na,browse,9,C23
5513,U1574,C010,2026-04-03 05:12:00,U1574-2,read,40.0,False,na,browse,3,C23
5514,U1574,C010,2026-04-03 05:12:00,U1574-2,read,27.1,False,na,browse,3,C23
5515,U1574,C051,2026-04-03 05:12:00,U1574-2,read,62.5,False,na,recommended,10,C21
5516,U1574,C016,2026-04-03 05:12:00,U1574-2,read,385.7,True,correct,recommended,5,C28
5517,U1574,C010,2026-04-03 05:12:00,U1574-2,read,229.2,False,incorrect,recommended,6,C23
5518,U1574,C016,2026-04-03 05:12:00,U1574-2,read,94.4,True,correct,recommended,7,C28
5519,U1574,C051,2026-04-03 05:12:00,U1574-2,read,104.6,False,na,recommended,2,C21
5520,U1574,C010,2026-04-03 05:12:00,U1574-2,read,123.6,True,correct,recommended,5,C23
5521,U1574,C005,2026-04-03 05:12:00,U1574-2,read,191.9,True,correct,browse,4,C23
5522,U1574,C010,2026-04-03 05:12:00,U1574-2,read,44.1,False,incorrect,search,9,C23
5523,U1803,C083,2026-04-03 07:09:00,U1803-5,view,43.0,False,na,recommended,7,C25
5524,U0065,C078,2026-04-03 11:11:00,U0065-6,view,218.6,False,na,browse,5,C14
5525,U0693,C075,2026-04-03 13:35:00,U0693-1,tool,441.5,False,na,browse,10,C16
5526,U0693,C075,2026-04-03 13:35:00,U0693-1,tool,231.3,True,na,recommended,7,C16
5527,U1355,C074,2026-04-03 15:19:00,U1355-1,tool,114.6,True,na,recommended,3,C23
5528,U1355,C061,2026-04-03 15:19:00,U1355-1,read,96.9,True,correct,recommended,5,C28
5529,U1355,C061,2026-04-03 15:19:00,U1355-1,read,182.5,True,correct,browse,10,C28
5530,U1355,C010,2026-04-03 15:19:00,U1355-1,read,662.6,True,correct,browse,2,C23
5531,U1244,C003,2026-04-03 15:42:00,U1244-2,read,507.6,True,correct,recommended,10,C01
5532,U1244,C003,2026-04-03 15:42:00,U1244-2,read,59.0,True,correct,browse,9,C01
5533,U0294,C095,2026-04-03 15:55:00,U0294-2,read,30.3,False,incorrect,recommended,10,C17
5534,U1987,C073,2026-04-03 17:46:00,U1987-4,tool,155.9,True,na,recommended,4,C02
5535,U0168,C086,2026-04-03 18:10:00,U0168-4,view,137.4,False,na,recommended,4,C27
5536,U0015,C113,2026-04-03 18:44:00,U0015-1,read,84.3,True,correct,search,1,C27
5537,U0015,C080,2026-04-03 18:44:00,U0015-1,read,120.5,True,correct,recommended,10,C06
5538,U0015,C113,2026-04-03 18:44:00,U0015-1,read,114.0,True,correct,browse,6,C27
5539,U0015,C113,2026-04-03 18:44:00,U0015-1,read,257.2,True,correct,search,8,C27
5540,U0015,C113,2026-04-03 18:44:00,U0015-1,view,93.3,False,na,recommended,2,C27
5541,U0015,C070,2026-04-03 18:44:00,U0015-1,read,355.2,True,incorrect,recommended,3,C26
5542,U0578,C082,2026-04-03 19:05:00,U0578-2,read,77.9,True,correct,browse,9,C18
5543,U0578,C082,2026-04-03 19:05:00,U0578-2,read,348.7,True,correct,search,7,C18
5544,U1739,C039,2026-04-03 20:00:00,U1739-2,read,11.5,False,na,recommended,6,C26
5545,U1739,C039,2026-04-03 20:00:00,U1739-2,read,159.8,True,correct,recommended,9,C26
5546,U1739,C039,2026-04-03 20:00:00,U1739-2,read,123.6,True,correct,search,7,C26
5547,U1446,C063,2026-04-03 21:57:00,U1446-1,read,230.3,True,incorrect,recommended,9,C12
5548,U1995,C074,2026-04-04 01:21:00,U1995-4,tool,183.6,True,na,recommended,10,C23
5549,U1995,C041,2026-04-04 01:21:00,U1995-4,read,63.8,False,na,browse,6,C13;C14
5550,U0173,C005,2026-04-04 07:50:00,U0173-3,view,16.6,False,na,search,10,C23
5551,U0173,C005,2026-04-04 07:50:00,U0173-3,view,20.0,False,na,browse,10,C23
5552,U0173,C001,2026-04-04 07:50:00,U0173-3,read,102.4,True,correct,browse,9,C01
5553,U1976,C071,2026-04-04 08:38:00,U1976-1,tool,176.5,True,na,browse,4,C01
5554,U0837,C075,2026-04-04 10:30:00,U0837-5,tool,130.9,True,na,browse,1,C16
5555,U0837,C047,2026-04-04 10:30:00,U0837-5,read,275.8,True,correct,browse,10,C02
5556,U0819,C026,2026-04-04 12:21:00,U0819-1,read,120.5,True,correct,browse,3,C19
5557,U0819,C033,2026-04-04 12:21:00,U0819-1,tool,105.7,True,na,browse,4,C19
5558,U0819,C007,2026-04-04 12:21:00,U0819-1,read,175.2,True,correct,search,7,C11
5559,U0639,C032,2026-04-04 12:22:00,U0639-2,tool,142.3,True,na,browse,8,C19
5560,U0639,C077,2026-04-04 12:22:00,U0639-2,tool,112.9,False,na,browse,5,C10
5561,U0639,C102,2026-04-04 12:22:00,U0639-2,read,203.3,True,correct,recommended,7,C12;C13
5562,U0639,C113,2026-04-04 12:22:00,U0639-2,read,144.4,True,correct,recommended,9,C27
5563,U0107,C074,2026-04-04 14:46:00,U0107-1,tool,61.8,False,na,recommended,2,C23
5564,U0107,C001,2026-04-04 14:46:00,U0107-1,read,92.5,False,na,browse,5,C01
5565,U1324,C086,2026-04-04 18:17:00,U1324-2,read,240.1,True,correct,recommended,10,C27
5566,U1489,C096,2026-04-04 19:30:00,U1489-4,read,581.9,True,incorrect,recommended,8,C17
5567,U1489,C096,2026-04-04 19:30:00,U1489-4,read,108.5,True,correct,browse,6,C17
5568,U1489,C071,2026-04-04 19:30:00,U1489-4,tool,351.8,True,na,recommended,6,C01
5569,U1489,C096,2026-04-04 19:30:00,U1489-4,read,171.2,True,correct,browse,9,C17
5570,U1489,C050,2026-04-04 19:30:00,U1489-4,read,212.6,True,correct,browse,5,C21
5571,U0807,C066,2026-04-05 00:03:00,U0807-1,view,62.4,False,incorrect,recommended,2,C15
5572,U0065,C016,2026-04-05 00:16:00,U0065-5,read,256.1,True,correct,recommended,2,C28
5573,U0304,C018,2026-04-05 11:47:00,U0304-2,read,37.4,False,na,browse,9,C02
5574,U0144,C091,2026-04-05 11:51:00,U0144-2,read,72.8,False,na,search,4,C16
5575,U0897,C070,2026-04-05 12:45:00,U0897-2,read,186.5,True,correct,recommended,2,C26
5576,U0970,C026,2026-04-05 14:04:00,U0970-1,read,66.8,False,na,search,8,C19
5577,U1177,C014,2026-04-05 18:56:00,U1177-1,read,47.0,False,na,search,4,C12
5578,U1177,C014,2026-04-05 18:56:00,U1177-1,read,155.9,True,correct,browse,8,C12
5579,U1177,C060,2026-04-05 18:56:00,U1177-1,read,1374.1,True,correct,recommended,3,C11
5580,U0037,C048,2026-04-05 19:14:00,U0037-3,read,340.0,True,correct,search,3,C02
5581,U0037,C020,2026-04-05 19:14:00,U0037-3,tool,113.6,True,na,recommended,9,C09
5582,U1939,C074,2026-04-05 21:09:00,U1939-3,tool,76.1,False,na,browse,6,C23
5583,U1939,C081,2026-04-05 21:09:00,U1939-3,tool,438.7,True,na,recommended,9,C16
5584,U1889,C007,2026-04-05 22:37:00,U1889-2,view,10.0,False,na,recommended,3,C11
5585,U1889,C029,2026-04-05 22:37:00,U1889-2,read,61.5,False,incorrect,recommended,3,C15
5586,U1889,C007,2026-04-05 22:37:00,U1889-2,read,257.2,True,incorrect,recommended,6,C11
5587,U0754,C064,2026-04-06 00:11:00,U0754-2,read,110.0,True,correct,recommended,10,C15
5588,U1123,C053,2026-04-06 04:21:00,U1123-2,read,77.0,False,na,recommended,4,C29
5589,U1123,C042,2026-04-06 04:21:00,U1123-2,read,111.0,True,correct,search,10,C15
5590,U1123,C053,2026-04-06 04:21:00,U1123-2,read,345.9,True,correct,browse,6,C29
5591,U1978,C065,2026-04-06 08:09:00,U1978-1,read,290.7,True,correct,browse,6,C15
5592,U1978,C003,2026-04-06 08:09:00,U1978-1,read,16.6,False,na,recommended,10,C01
5593,U1978,C065,2026-04-06 08:09:00,U1978-1,read,192.6,True,correct,browse,10,C15
5594,U1889,C111,2026-04-06 09:45:00,U1889-3,view,23.7,False,na,browse,6,C27
5595,U1889,C026,2026-04-06 09:45:00,U1889-3,read,23.3,False,na,search,1,C19
5596,U1889,C104,2026-04-06 09:45:00,U1889-3,read,132.3,True,correct,browse,7,C24;C12
5597,U1889,C100,2026-04-06 09:45:00,U1889-3,read,87.5,True,correct,browse,3,C24;C12
5598,U1889,C026,2026-04-06 09:45:00,U1889-3,read,66.2,False,na,browse,6,C19
5599,U1227,C085,2026-04-06 11:55:00,U1227-1,read,63.6,True,correct,recommended,10,C21
5600,U1167,C082,2026-04-06 14:14:00,U1167-2,read,341.1,True,correct,browse,1,C18
5601,U0012,C089,2026-04-06 15:53:00,U0012-2,read,41.3,False,na,browse,5,C07
5602,U0012,C082,2026-04-06 15:53:00,U0012-2,read,176.4,True,correct,browse,4,C18
5603,U0012,C075,2026-04-06 15:53:00,U0012-2,tool,147.3,False,na,search,8,C16
5604,U0773,C082,2026-04-06 16:04:00,U0773-3,read,87.3,True,correct,recommended,1,C18
5605,U1567,C090,2026-04-06 17:12:00,U1567-1,read,298.8,True,correct,recommended,1,C16
5606,U1567,C090,2026-04-06 17:12:00,U1567-1,read,112.8,False,na,recommended,3,C16
5607,U1567,C090,2026-04-06 17:12:00,U1567-1,read,145.9,True,correct,recommended,2,C16
5608,U1167,C031,2026-04-06 17:16:00,U1167-1,tool,59.2,False,na,recommended,10,C04;C19
5609,U0937,C070,2026-04-06 18:55:00,U0937-1,read,182.2,True,correct,recommended,7,C26
5610,U0937,C070,2026-04-06 18:55:00,U0937-1,read,265.4,True,correct,recommended,3,C26
5611,U0937,C082,2026-04-06 18:55:00,U0937-1,read,286.3,True,correct,search,5,C18
5612,U1929,C081,2026-04-06 19:04:00,U1929-1,tool,148.7,True,na,recommended,4,C16
5613,U1929,C103,2026-04-06 19:04:00,U1929-1,read,119.7,True,correct,recommended,8,C24;C12
5614,U0796,C050,2026-04-06 19:27:00,U0796-3,read,97.1,True,correct,recommended,10,C21
5615,U0953,C032,2026-04-06 19:52:00,U0953-3,tool,37.8,False,na,search,7,C19
5616,U0661,C018,2026-04-07 01:53:00,U0661-2,read,404.3,True,correct,browse,6,C02
5617,U0661,C018,2026-04-07 01:53:00,U0661-2,read,327.1,True,correct,search,5,C02
5618,U0661,C018,2026-04-07 01:53:00,U0661-2,read,80.4,True,correct,browse,3,C02
5619,U0081,C111,2026-04-07 09:16:00,U0081-3,view,12.6,False,na,recommended,5,C27
5620,U1925,C109,2026-04-07 10:50:00,U1925-1,view,23.7,False,na,browse,10,C27;C13
5621,U0250,C004,2026-04-07 12:39:00,U0250-4,read,305.8,True,correct,browse,3,C12
5622,U0649,C028,2026-04-07 13:55:00,U0649-2,read,304.9,True,correct,recommended,6,C15
5623,U0649,C028,2026-04-07 13:55:00,U0649-2,read,458.4,True,correct,search,7,C15
5624,U1244,C051,2026-04-07 15:53:00,U1244-1,read,185.1,False,na,recommended,5,C21
5625,U1506,C091,2026-04-07 17:06:00,U1506-1,read,57.4,False,na,browse,1,C16
5626,U1506,C091,2026-04-07 17:06:00,U1506-1,read,22.3,False,na,search,8,C16
5627,U1506,C091,2026-04-07 17:06:00,U1506-1,read,559.7,True,correct,recommended,9,C16
5628,U1880,C006,2026-04-07 17:09:00,U1880-3,read,151.5,True,correct,search,7,C08
5629,U1880,C052,2026-04-07 17:09:00,U1880-3,read,208.6,True,correct,recommended,4,C22
5630,U1880,C052,2026-04-07 17:09:00,U1880-3,read,42.8,True,correct,recommended,9,C22
5631,U1880,C082,2026-04-07 17:09:00,U1880-3,read,122.2,True,correct,recommended,10,C18
5632,U1683,C011,2026-04-07 17:31:00,U1683-1,read,134.0,True,incorrect,browse,4,C08
5633,U1683,C073,2026-04-07 17:31:00,U1683-1,tool,85.6,True,na,browse,6,C02
5634,U0097,C006,2026-04-07 17:51:00,U0097-2,read,109.9,True,correct,recommended,2,C08
5635,U0097,C102,2026-04-07 17:51:00,U0097-2,view,51.2,False,incorrect,search,10,C12;C13
5636,U0097,C006,2026-04-07 17:51:00,U0097-2,view,21.4,False,na,recommended,5,C08
5637,U1191,C008,2026-04-07 18:23:00,U1191-1,view,33.7,False,incorrect,recommended,10,C03
5638,U1191,C089,2026-04-07 18:23:00,U1191-1,read,24.5,True,correct,search,4,C07
5639,U1191,C089,2026-04-07 18:23:00,U1191-1,read,345.2,True,correct,recommended,7,C07
5640,U0547,C018,2026-04-07 18:29:00,U0547-3,read,1049.1,True,incorrect,recommended,8,C02
5641,U0547,C018,2026-04-07 18:29:00,U0547-3,read,186.8,True,correct,recommended,6,C02
5642,U1119,C010,2026-04-07 23:34:00,U1119-4,read,83.4,True,incorrect,browse,6,C23
5643,U1119,C091,2026-04-07 23:34:00,U1119-4,read,393.6,True,correct,search,10,C16
5644,U1119,C091,2026-04-07 23:34:00,U1119-4,read,76.9,True,correct,recommended,2,C16
5645,U1119,C091,2026-04-07 23:34:00,U1119-4,read,189.9,True,correct,recommended,7,C16
5646,U1129,C074,2026-04-08 01:44:00,U1129-3,tool,22.5,False,na,browse,2,C23
5647,U1129,C005,2026-04-08 01:44:00,U1129-3,read,402.7,True,correct,recommended,9,C23
5648,U1129,C026,2026-04-08 01:44:00,U1129-3,read,326.9,True,correct,recommended,5,C19
5649,U1129,C005,2026-04-08 01:44:00,U1129-3,read,201.3,True,correct,browse,1,C23
5650,U1949,C025,2026-04-08 06:03:00,U1949-3,read,513.4,True,correct,browse,10,C18
5651,U1949,C015,2026-04-08 06:03:00,U1949-3,read,275.8,True,correct,browse,8,C28
5652,U1616,C047,2026-04-08 08:53:00,U1616-2,read,53.2,True,correct,browse,5,C02
5653,U1616,C047,2026-04-08 08:53:00,U1616-2,read,142.4,True,correct,browse,4,C02
5654,U1616,C073,2026-04-08 08:53:00,U1616-2,tool,137.3,True,na,recommended,4,C02
5655,U1616,C073,2026-04-08 08:53:00,U1616-2,tool,491.6,True,na,browse,4,C02
5656,U1616,C047,2026-04-08 08:53:00,U1616-2,read,27.5,False,na,recommended,3,C02
5657,U1074,C052,2026-04-08 08:55:00,U1074-4,read,235.8,False,na,browse,1,C22
5658,U1074,C052,2026-04-08 08:55:00,U1074-4,read,44.5,False,na,browse,7,C22
5659,U1077,C002,2026-04-08 09:54:00,U1077-8,read,299.6,True,correct,browse,3,C01
5660,U1077,C002,2026-04-08 09:54:00,U1077-8,read,187.6,True,correct,recommended,2,C01
5661,U1651,C025,2026-04-08 10:16:00,U1651-9,read,213.6,True,correct,recommended,2,C18
5662,U1651,C018,2026-04-08 10:16:00,U1651-9,read,76.1,True,correct,recommended,1,C02
5663,U0989,C091,2026-04-08 10:37:00,U0989-3,read,104.8,True,correct,recommended,2,C16
5664,U0989,C104,2026-04-08 10:37:00,U0989-3,view,41.4,False,na,search,1,C24;C12
5665,U0156,C041,2026-04-08 10:56:00,U0156-4,read,246.3,True,correct,recommended,1,C13;C14
5666,U0156,C114,2026-04-08 10:56:00,U0156-4,read,44.9,False,na,browse,6,C27
5667,U0156,C113,2026-04-08 10:56:00,U0156-4,view,35.5,False,na,browse,1,C27
5668,U1232,C091,2026-04-08 11:03:00,U1232-4,read,54.4,True,correct,recommended,1,C16
5669,U1232,C091,2026-04-08 11:03:00,U1232-4,read,157.5,True,correct,browse,4,C16
5670,U1339,C028,2026-04-08 12:03:00,U1339-1,read,232.1,True,correct,recommended,6,C15
5671,U1339,C028,2026-04-08 12:03:00,U1339-1,read,376.7,True,incorrect,browse,6,C15
5672,U1339,C013,2026-04-08 12:03:00,U1339-1,read,267.2,True,correct,browse,10,C16
5673,U1339,C013,2026-04-08 12:03:00,U1339-1,read,397.1,True,correct,recommended,10,C16
5674,U1339,C048,2026-04-08 12:03:00,U1339-1,read,224.6,True,correct,recommended,4,C02
5675,U1048,C060,2026-04-08 12:24:00,U1048-4,read,258.7,True,correct,recommended,3,C11
5676,U0615,C074,2026-04-08 12:34:00,U0615-2,tool,137.2,True,na,recommended,9,C23
5677,U0615,C074,2026-04-08 12:34:00,U0615-2,tool,131.8,True,na,recommended,4,C23
5678,U0351,C110,2026-04-08 13:09:00,U0351-2,read,247.8,True,correct,browse,7,C27
5679,U1681,C074,2026-04-08 13:28:00,U1681-3,tool,18.0,False,na,recommended,2,C23
5680,U1681,C062,2026-04-08 13:28:00,U1681-3,view,116.2,False,na,search,7,C12
5681,U0037,C074,2026-04-08 13:46:00,U0037-2,tool,555.7,True,na,recommended,1,C23
5682,U0037,C074,2026-04-08 13:46:00,U0037-2,tool,295.5,True,na,recommended,6,C23
5683,U0037,C074,2026-04-08 13:46:00,U0037-2,tool,262.8,True,na,recommended,1,C23
5684,U0365,C092,2026-04-08 17:55:00,U0365-1,read,40.1,False,na,recommended,10,C18
5685,U0683,C052,2026-04-08 20:29:00,U0683-2,read,870.5,True,correct,search,3,C22
5686,U0610,C051,2026-04-08 21:08:00,U0610-3,read,132.4,True,correct,recommended,3,C21
5687,U0610,C051,2026-04-08 21:08:00,U0610-3,read,14.4,False,na,browse,2,C21
5688,U1625,C010,2026-04-09 09:49:00,U1625-4,read,22.3,False,na,browse,6,C23
5689,U1301,C050,2026-04-09 09:58:00,U1301-2,read,386.3,True,correct,recommended,7,C21
5690,U0216,C002,2026-04-09 11:15:00,U0216-2,read,120.6,True,correct,recommended,6,C01
5691,U0216,C002,2026-04-09 11:15:00,U0216-2,read,434.5,True,correct,recommended,2,C01
5692,U0216,C085,2026-04-09 11:15:00,U0216-2,read,81.9,True,correct,browse,8,C21
5693,U1126,C017,2026-04-09 11:25:00,U1126-7,read,112.9,True,correct,search,10,C08
5694,U1226,C024,2026-04-09 18:21:00,U1226-1,read,21.2,False,incorrect,browse,1,C11
5695,U1226,C032,2026-04-09 18:21:00,U1226-1,tool,96.6,False,na,browse,4,C19
5696,U1226,C093,2026-04-09 18:21:00,U1226-1,read,147.5,True,correct,search,1,C25
5697,U1527,C010,2026-04-09 18:35:00,U1527-1,read,637.5,True,correct,recommended,2,C23
5698,U1527,C052,2026-04-09 18:35:00,U1527-1,read,526.0,True,correct,recommended,2,C22
5699,U1527,C095,2026-04-09 18:35:00,U1527-1,read,226.1,True,correct,browse,1,C17
5700,U1700,C114,2026-04-09 19:42:00,U1700-2,read,146.9,True,correct,recommended,9,C27
5701,U1700,C114,2026-04-09 19:42:00,U1700-2,read,150.2,False,na,browse,7,C27
5702,U1700,C114,2026-04-09 19:42:00,U1700-2,read,73.1,False,na,recommended,3,C27
5703,U1700,C074,2026-04-09 19:42:00,U1700-2,tool,532.9,True,na,recommended,10,C23
5704,U1700,C105,2026-04-09 19:42:00,U1700-2,view,370.7,False,na,recommended,7,C24;C25;C12
5705,U0088,C078,2026-04-09 20:59:00,U0088-13,view,17.3,False,na,browse,8,C14
5706,U1609,C048,2026-04-09 21:34:00,U1609-3,read,134.6,True,correct,recommended,6,C02
5707,U0062,C030,2026-04-09 22:21:00,U0062-2,read,214.6,True,correct,recommended,9,C15
5708,U0437,C074,2026-04-10 02:28:00,U0437-1,tool,48.8,False,na,browse,9,C23
5709,U0124,C092,2026-04-10 13:09:00,U0124-1,read,148.6,True,correct,search,7,C18
5710,U0124,C082,2026-04-10 13:09:00,U0124-1,read,324.8,True,correct,browse,3,C18
5711,U0830,C085,2026-04-10 15:46:00,U0830-9,read,95.7,True,correct,browse,3,C21
5712,U1932,C089,2026-04-10 16:01:00,U1932-5,read,76.2,False,na,browse,9,C07
5713,U1384,C051,2026-04-10 19:11:00,U1384-1,read,227.9,True,correct,browse,9,C21
5714,U1768,C097,2026-04-10 20:49:00,U1768-2,read,307.6,True,incorrect,recommended,10,C17
5715,U1768,C074,2026-04-10 20:49:00,U1768-2,tool,349.3,True,na,recommended,5,C23
5716,U1768,C097,2026-04-10 20:49:00,U1768-2,read,323.5,True,correct,browse,5,C17
5717,U1768,C106,2026-04-10 20:49:00,U1768-2,read,287.8,True,correct,browse,9,C21
5718,U1768,C097,2026-04-10 20:49:00,U1768-2,read,171.1,True,correct,browse,3,C17
5719,U1768,C072,2026-04-10 20:49:00,U1768-2,tool,35.1,False,na,search,9,C03
5720,U1768,C106,2026-04-10 20:49:00,U1768-2,read,427.1,True,incorrect,browse,10,C21
5721,U1768,C097,2026-04-10 20:49:00,U1768-2,read,201.2,True,correct,recommended,3,C17
5722,U1768,C074,2026-04-10 20:49:00,U1768-2,tool,225.8,True,na,recommended,5,C23
5723,U1768,C074,2026-04-10 20:49:00,U1768-2,tool,51.4,False,na,recommended,2,C23
5724,U1768,C106,2026-04-10 20:49:00,U1768-2,read,136.4,True,correct,recommended,2,C21
5725,U1210,C093,2026-04-10 22:48:00,U1210-9,read,31.6,False,na,search,5,C25
5726,U1210,C106,2026-04-10 22:48:00,U1210-9,view,34.9,False,na,browse,10,C21
5727,U1210,C106,2026-04-10 22:48:00,U1210-9,read,319.8,True,correct,recommended,7,C21
5728,U1406,C001,2026-04-10 23:54:00,U1406-2,read,251.1,True,incorrect,recommended,8,C01
5729,U1406,C080,2026-04-10 23:54:00,U1406-2,read,91.0,False,na,browse,8,C06
5730,U1931,C028,2026-04-11 07:15:00,U1931-5,read,463.3,True,correct,search,6,C15
5731,U0431,C010,2026-04-11 11:00:00,U0431-2,read,54.2,False,na,recommended,7,C23
5732,U0204,C005,2026-04-11 11:12:00,U0204-6,view,63.6,False,na,search,2,C23
5733,U1837,C082,2026-04-11 12:19:00,U1837-1,read,18.9,False,na,browse,9,C18
5734,U1837,C109,2026-04-11 12:19:00,U1837-1,view,22.7,False,na,search,5,C27;C13
5735,U1837,C082,2026-04-11 12:19:00,U1837-1,read,23.4,False,na,browse,3,C18
5736,U0535,C026,2026-04-11 13:27:00,U0535-3,read,148.4,True,correct,browse,9,C19
5737,U0535,C026,2026-04-11 13:27:00,U0535-3,read,57.5,True,correct,browse,1,C19
5738,U0535,C090,2026-04-11 13:27:00,U0535-3,read,14.1,False,na,browse,9,C16
5739,U1141,C019,2026-04-11 14:50:00,U1141-12,read,23.2,False,incorrect,search,4,C09
5740,U1141,C071,2026-04-11 14:50:00,U1141-12,tool,55.0,True,na,browse,1,C01
5741,U0614,C014,2026-04-11 16:36:00,U0614-1,read,57.5,True,correct,recommended,3,C12
5742,U0175,C075,2026-04-11 17:06:00,U0175-3,tool,954.9,True,na,browse,10,C16
5743,U0743,C106,2026-04-11 21:12:00,U0743-1,read,111.8,True,correct,recommended,3,C21
5744,U0743,C065,2026-04-11 21:12:00,U0743-1,read,157.6,True,correct,browse,3,C15
5745,U1190,C071,2026-04-11 21:48:00,U1190-1,tool,428.7,True,na,browse,8,C01
5746,U1335,C062,2026-04-12 07:13:00,U1335-1,read,74.9,True,correct,recommended,1,C12
