interaction_id,user_id,content_id,event,score,completion_rate,quiz_score,timestamp
I10011,U0837,C061,completed,0.874,1.0,0.868,2025-10-07T12:45:30.601368
I10012,U0837,C030,quiz_passed,0.874,1.0,0.865,2025-10-08T06:50:50.765982
I10013,U0837,C061,quiz_passed,0.814,1.0,0.812,2025-10-09T05:33:18.073211
I10014,U0837,C047,quiz_passed,0.823,1.0,0.822,2025-10-09T11:23:46.337923
I10015,U0837,C010,completed,0.864,1.0,0.809,2025-10-09T16:47:13.077868
I10016,U0837,C098,completed,0.808,1.0,0.724,2025-10-10T15:14:34.083094
I10017,U0837,C061,quiz_passed,0.801,1.0,0.843,2025-10-11T03:36:26.308896
I10018,U0837,C071,completed,0.569,1.0,,2025-10-11T20:48:28.840901
I10019,U0837,C075,quiz_passed,0.794,1.0,0.81,2025-10-11T22:05:12.995298
I10020,U0837,C057,completed,0.86,1.0,0.864,2025-10-12T12:10:56.058248
I10021,U0837,C008,quiz_passed,0.872,1.0,0.861,2025-10-12T16:30:51.445544
I10022,U0838,C043,completed,0.708,1.0,0.599,2025-10-03T05:19:17.614313
I10023,U0838,C091,viewed,0.128,0.043,,2025-10-03T20:17:47.425904
I10024,U0838,C054,disliked,0.293,0.02,0.436,2025-10-04T07:31:00.702202
I10025,U0838,C095,viewed,0.299,0.082,,2025-10-04T12:10:22.391154
I10026,U0838,C016,completed,0.564,1.0,,2025-10-05T05:17:58.648976
I10027,U0838,C074,disliked,0.086,0.03,,2025-10-05T05:06:13.374885
I10028,U0838,C067,viewed,0.174,0.067,,2025-10-06T01:00:02.423090
I10029,U0838,C044,completed,0.68,1.0,0.445,2025-10-06T05:05:05.238030
I10030,U0838,C098,completed,0.507,1.0,,2025-10-07T03:27:24.502129
I10031,U0838,C013,viewed,0.206,0.002,,2025-10-07T22:38:07.648034
I10032,U0838,C001,completed,0.575,1.0,,2025-10-08T04:36:13.398563
I10033,U0838,C016,completed,0.571,1.0,,2025-10-08T12:41:15.085554
I10034,U0838,C025,completed,0.74,1.0,0.642,2025-10-08T20:05:07.594185
I10035,U0838,C003,viewed,0.442,0.42,0.324,2025-10-09T10:46:30.949894
I10036,U0839,C043,completed,0.54,1.0,,2025-10-19T01:48:11.096059
I10037,U0839,C050,viewed,0.223,0.31,,2025-10-19T06:29:56.763915
I10038,U0839,C090,viewed,0.468,0.66,0.203,2025-10-20T04:50:31.838075
I10039,U0839,C017,completed,0.569,1.0,,2025-10-20T05:11:13.371659
I10040,U0839,C047,quiz_passed,0.787,1.0,0.665,2025-10-21T05:35:00.030124
I10041,U0839,C043,quiz_passed,0.831,1.0,0.677,2025-10-21T04:50:04.360030
I10042,U0839,C044,completed,0.475,1.0,,2025-10-21T18:55:33.115213
I10043,U0839,C098,viewed,0.242,0.027,,2025-10-23T00:46:40.735775
I10044,U0839,C099,completed,0.672,1.0,0.507,2025-10-22T19:33:08.907128
I10045,U0839,C003,completed,0.513,1.0,,2025-10-23T12:08:09.238861
I10046,U0839,C047,quiz_passed,0.734,1.0,0.65,2025-10-23T20:27:18.330440
I10047,U0839,C067,completed,0.761,1.0,0.572,2025-10-24T02:34:44.830856
I10048,U0839,C003,completed,0.72,1.0,0.591,2025-10-25T01:24:04.536614
I10049,U0840,C076,quiz_passed,0.813,1.0,0.65,2025-10-14T17:18:06.145850
I10050,U0840,C071,completed,0.784,1.0,0.631,2025-10-15T03:29:04.496879
I10051,U0840,C005,completed,0.754,1.0,0.487,2025-10-16T08:06:38.386881
I10052,U0840,C065,disliked,0.322,0.09,0.403,2025-10-16T11:09:30.314635
I10053,U0840,C018,viewed,0.101,0.079,,2025-10-16T22:57:40.552263
I10054,U0840,C018,disliked,0.331,0.1,0.383,2025-10-17T11:49:36.666907
I10055,U0840,C002,disliked,0.18,0.06,,2025-10-18T05:24:00.032102
I10056,U0840,C013,viewed,0.252,0.069,,2025-10-18T01:22:24.360296
I10057,U0840,C092,completed,0.544,1.0,,2025-10-19T00:15:34.533999
I10058,U0840,C099,completed,0.559,1.0,,2025-10-19T09:33:59.416192
I10059,U0841,C064,viewed,0.202,0.019,,2025-09-23T09:50:45.988143
I10060,U0841,C057,quiz_passed,0.865,1.0,0.764,2025-09-23T21:29:19.237275
I10061,U0841,C043,completed,0.818,1.0,0.755,2025-09-24T15:48:39.633651
I10062,U0841,C044,completed,0.762,1.0,0.596,2025-09-25T16:06:58.398731
I10063,U0841,C013,viewed,0.219,0.058,,2025-09-26T04:28:43.327726
I10064,U0841,C057,quiz_passed,0.829,1.0,0.758,2025-09-26T00:19:10.519018
I10065,U0841,C046,viewed,0.241,0.045,,2025-09-26T13:21:35.544564
I10066,U0841,C075,viewed,0.194,0.029,,2025-09-27T16:11:06.824692
I10067,U0841,C010,viewed,0.281,0.048,,2025-09-27T16:53:09.138240
I10068,U0841,C081,completed,0.559,1.0,,2025-09-28T02:47:57.197563
I10069,U0841,C013,quiz_passed,0.807,1.0,0.63,2025-09-28T07:25:33.879917
I10070,U0841,C081,completed,0.521,1.0,,2025-09-28T20:52:55.064670
I10071,U0841,C010,viewed,0.219,0.36,,2025-09-30T00:26:15.344116
I10072,U0842,C098,completed,0.471,1.0,,2025-09-19T11:55:32.097309
I10073,U0842,C017,completed,0.527,1.0,,2025-09-19T17:49:05.798190
I10074,U0842,C095,completed,0.758,1.0,0.494,2025-09-20T01:37:44.739848
I10075,U0842,C095,viewed,0.108,0.054,,2025-09-20T12:19:29.019687
I10076,U0842,C058,viewed,0.251,0.047,,2025-09-21T00:29:15.523664
I10077,U0842,C099,viewed,0.408,0.56,0.257,2025-09-21T13:20:52.683239
I10078,U0842,C048,completed,0.524,1.0,,2025-09-22T15:58:59.081881
I10079,U0842,C061,viewed,0.243,0.081,,2025-09-22T19:35:29.384957
I10080,U0842,C015,viewed,0.19,0.062,,2025-09-23T00:37:33.582823
I10081,U0842,C011,completed,0.47,1.0,,2025-09-23T13:19:51.456283
I10082,U0842,C096,viewed,0.215,0.097,,2025-09-24T15:33:57.126388
I10083,U0842,C096,viewed,0.484,0.62,0.291,2025-09-25T00:29:38.205925
I10084,U0842,C006,completed,0.531,1.0,,2025-09-25T09:03:24.066000
I10085,U0842,C017,quiz_passed,0.838,1.0,0.676,2025-09-26T07:08:55.163867
I10086,U0843,C003,quiz_passed,0.797,1.0,0.654,2025-09-28T13:30:39.704471
I10087,U0843,C082,viewed,0.296,0.2,0.38,2025-09-29T07:09:16.939586
I10088,U0843,C017,quiz_passed,0.744,1.0,0.624,2025-09-29T17:12:07.919430
I10089,U0843,C015,completed,0.499,1.0,,2025-09-30T17:25:14.806926
I10090,U0843,C018,viewed,0.377,0.52,,2025-09-30T19:50:42.193694
I10091,U0843,C092,viewed,0.254,0.029,,2025-10-01T00:13:53.586116
I10092,U0843,C082,viewed,0.347,0.27,0.44,2025-10-01T13:24:03.212453
I10093,U0843,C015,completed,0.527,1.0,,2025-10-02T05:08:43.119995
I10094,U0843,C049,completed,0.72,1.0,0.597,2025-10-02T08:22:41.828909
I10095,U0843,C080,viewed,0.481,0.65,0.206,2025-10-03T04:16:08.089061
I10096,U0843,C030,disliked,0.348,0.1,0.341,2025-10-03T11:36:22.619450
I10097,U0843,C049,completed,0.822,1.0,0.67,2025-10-04T01:15:37.612604
I10098,U0843,C092,quiz_passed,0.831,1.0,0.698,2025-10-05T00:59:17.270037
I10099,U0843,C002,quiz_passed,0.736,1.0,0.632,2025-10-05T01:23:53.295843
I10100,U0844,C025,viewed,0.112,0.054,,2025-09-05T15:33:08.149157
I10101,U0844,C057,disliked,0.094,0.04,,2025-09-06T11:34:54.401102
I10102,U0844,C096,viewed,0.239,0.37,,2025-09-06T22:14:15.018514
I10103,U0844,C067,quiz_passed,0.729,1.0,0.663,2025-09-07T21:45:32.716990
I10104,U0844,C050,completed,0.511,1.0,,2025-09-08T04:33:32.502623
I10105,U0844,C090,viewed,0.227,0.013,,2025-09-08T18:44:53.251147
I10106,U0844,C043,quiz_passed,0.796,1.0,0.625,2025-09-09T07:23:49.294931
I10107,U0844,C046,viewed,0.137,0.064,,2025-09-09T03:18:55.484833
I10108,U0844,C017,viewed,0.464,0.56,0.401,2025-09-09T15:56:44.167327
I10109,U0844,C090,disliked,0.098,0.01,,2025-09-11T01:15:05.291081
I10110,U0844,C006,completed,0.803,1.0,0.58,2025-09-11T11:01:01.232009
I10111,U0844,C064,completed,0.759,1.0,0.69,2025-09-11T11:05:42.068287
I10112,U0845,C008,quiz_passed,0.752,1.0,0.674,2025-09-06T03:19:34.545722
I10113,U0845,C082,viewed,0.503,0.54,0.334,2025-09-06T14:09:11.361394
I10114,U0845,C095,completed,0.567,1.0,,2025-09-07T15:23:35.215187
I10115,U0845,C016,completed,0.51,1.0,,2025-09-07T14:23:32.365123
I10116,U0845,C092,quiz_passed,0.768,1.0,0.601,2025-09-07T20:32:10.725478
I10117,U0845,C095,viewed,0.127,0.08,,2025-09-09T02:48:03.184006
I10118,U0845,C008,completed,0.554,1.0,,2025-09-09T12:26:55.241578
I10119,U0845,C092,completed,0.542,1.0,,2025-09-09T11:15:29.588947
I10120,U0845,C003,quiz_passed,0.799,1.0,0.629,2025-09-09T20:45:04.475653
I10121,U0845,C010,viewed,0.445,0.48,0.237,2025-09-10T10:15:57.517393
I10122,U0845,C045,viewed,0.281,0.37,,2025-09-11T15:05:21.078723
I10123,U0845,C075,completed,0.708,1.0,0.473,2025-09-12T03:46:47.846379
I10124,U0845,C006,viewed,0.277,0.083,,2025-09-12T16:06:32.276734
I10125,U0845,C046,viewed,0.136,0.048,,2025-09-12T20:10:20.285718
I10126,U0846,C029,viewed,0.269,0.097,,2025-09-17T15:56:37.220034
I10127,U0846,C095,completed,0.47,1.0,,2025-09-18T12:44:16.197618
I10128,U0846,C057,viewed,0.128,0.04,,2025-09-19T08:13:20.595355
I10129,U0846,C011,viewed,0.103,0.073,,2025-09-19T15:40:20.950475
I10130,U0846,C017,viewed,0.188,0.008,,2025-09-19T19:49:43.920209
I10131,U0846,C095,completed,0.754,1.0,0.513,2025-09-20T18:30:30.006678
I10132,U0846,C071,completed,0.475,1.0,,2025-09-21T00:17:37.823691
I10133,U0846,C064,quiz_passed,0.775,1.0,0.609,2025-09-21T10:38:19.913576
I10134,U0846,C050,viewed,0.195,0.095,,2025-09-22T03:22:10.662601
I10135,U0846,C099,viewed,0.239,0.023,,2025-09-22T13:46:24.249698
I10136,U0846,C009,viewed,0.235,0.43,,2025-09-23T09:08:51.759947
I10137,U0846,C046,viewed,0.262,0.034,,2025-09-23T23:01:03.812302
I10138,U0847,C098,completed,0.54,1.0,,2025-09-13T20:53:50.951114
I10139,U0847,C058,quiz_passed,0.8,1.0,0.789,2025-09-14T06:52:00.669608
I10140,U0847,C095,completed,0.766,1.0,0.635,2025-09-15T04:54:27.748475
I10141,U0847,C065,quiz_passed,0.781,1.0,0.778,2025-09-14T18:59:35.007163
I10142,U0847,C095,quiz_passed,0.849,1.0,0.681,2025-09-15T05:23:04.303639
I10143,U0847,C025,completed,0.567,1.0,,2025-09-16T06:21:14.016992
I10144,U0847,C099,completed,0.731,1.0,0.592,2025-09-16T23:24:54.995648
I10145,U0847,C020,completed,0.681,1.0,0.439,2025-09-17T11:16:57.421982
I10146,U0847,C098,completed,0.574,1.0,,2025-09-17T05:08:18.080204
I10147,U0847,C019,viewed,0.453,0.39,0.322,2025-09-17T23:36:27.191748
I10148,U0847,C061,quiz_passed,0.877,1.0,0.77,2025-09-18T22:47:42.275477
I10149,U0847,C019,quiz_passed,0.787,1.0,0.677,2025-09-18T17:51:09.454981
I10150,U0848,C099,completed,0.742,1.0,0.486,2025-10-18T14:40:09.231480
I10151,U0848,C029,viewed,0.209,0.034,,2025-10-18T20:37:52.306763
I10152,U0848,C016,completed,0.53,1.0,,2025-10-18T19:34:44.075616
I10153,U0848,C010,disliked,0.213,0.16,,2025-10-19T10:39:19.837890
I10154,U0848,C010,viewed,0.304,0.33,0.268,2025-10-20T07:53:37.132258
I10155,U0848,C050,completed,0.494,1.0,,2025-10-20T14:05:14.877643
I10156,U0848,C005,completed,0.765,1.0,0.503,2025-10-21T04:04:34.610841
I10157,U0848,C028,completed,0.705,1.0,0.594,2025-10-22T00:19:39.290840
I10158,U0848,C029,completed,0.743,1.0,0.566,2025-10-22T07:41:16.120587
I10159,U0848,C071,completed,0.577,1.0,,2025-10-22T09:27:46.694224
I10160,U0848,C053,quiz_passed,0.721,1.0,0.645,2025-10-23T08:19:16.748419
I10161,U0849,C061,completed,0.529,1.0,,2025-10-08T08:18:43.778428
I10162,U0849,C013,viewed,0.378,0.5,0.207,2025-10-09T11:34:33.740014
I10163,U0849,C076,completed,0.517,1.0,,2025-10-10T03:39:15.311067
I10164,U0849,C096,viewed,0.375,0.6,,2025-10-10T03:57:51.487860
I10165,U0849,C076,completed,0.471,1.0,,2025-10-11T04:44:28.958384
I10166,U0849,C057,completed,0.75,1.0,0.599,2025-10-11T08:19:33.538900
I10167,U0849,C010,completed,0.671,1.0,0.492,2025-10-11T10:29:19.735843
I10168,U0849,C011,completed,0.703,1.0,0.592,2025-10-12T14:33:57.635816
I10169,U0849,C048,viewed,0.298,0.066,,2025-10-12T20:43:06.219567
I10170,U0849,C051,viewed,0.402,0.65,,2025-10-13T00:13:53.173964
I10171,U0850,C048,viewed,0.25,0.026,,2025-09-30T02:13:32.792146
I10172,U0850,C099,disliked,0.164,0.18,,2025-09-30T05:56:46.476634
I10173,U0850,C029,completed,0.502,1.0,,2025-10-01T02:40:32.323208
I10174,U0850,C048,quiz_passed,0.74,1.0,0.64,2025-10-01T04:04:55.320716
I10175,U0850,C099,viewed,0.333,0.43,0.241,2025-10-01T19:00:21.287317
I10176,U0850,C078,viewed,0.474,0.59,0.376,2025-10-02T11:17:53.670873
I10177,U0850,C095,completed,0.494,1.0,,2025-10-03T02:38:47.589380
I10178,U0850,C029,completed,0.561,1.0,,2025-10-03T18:08:28.717893
I10179,U0850,C099,disliked,0.186,0.03,,2025-10-04T00:48:57.087492
I10180,U0850,C071,quiz_passed,0.796,1.0,0.696,2025-10-05T01:16:07.411987
I10181,U0851,C099,viewed,0.106,0.065,,2025-10-29T21:19:30.359855
I10182,U0851,C096,quiz_passed,0.708,1.0,0.605,2025-10-29T13:46:38.776623
I10183,U0851,C011,quiz_passed,0.831,1.0,0.76,2025-10-30T09:27:09.276984
I10184,U0851,C002,viewed,0.19,0.027,,2025-10-30T23:28:38.045827
I10185,U0851,C011,quiz_passed,0.83,1.0,0.774,2025-10-31T03:31:25.782086
I10186,U0851,C098,completed,0.549,1.0,,2025-10-31T22:04:13.913020
I10187,U0851,C049,quiz_passed,0.877,1.0,0.783,2025-11-01T18:36:58.448843
I10188,U0851,C092,quiz_passed,0.834,1.0,0.707,2025-11-02T05:40:46.940892
I10189,U0851,C080,viewed,0.157,0.027,,2025-11-02T12:47:31.689831
I10190,U0852,C053,viewed,0.208,0.29,,2025-09-26T06:20:17.161376
I10191,U0852,C043,completed,0.461,1.0,,2025-09-26T16:34:31.547180
I10192,U0852,C030,quiz_passed,0.738,1.0,0.604,2025-09-26T11:10:25.015737
I10193,U0852,C043,completed,0.491,1.0,,2025-09-27T05:22:49.960706
I10194,U0852,C003,viewed,0.181,0.045,,2025-09-28T09:46:26.356436
I10195,U0852,C082,quiz_passed,0.787,1.0,0.608,2025-09-28T05:07:06.544415
I10196,U0852,C051,completed,0.782,1.0,0.667,2025-09-29T08:14:49.552292
I10197,U0852,C064,quiz_passed,0.738,1.0,0.623,2025-09-29T14:40:52.401620
I10198,U0852,C098,completed,0.559,1.0,,2025-09-29T15:16:37.008910
I10199,U0852,C017,quiz_passed,0.723,1.0,0.634,2025-09-30T07:23:39.185909
I10200,U0852,C097,completed,0.468,1.0,,2025-09-30T18:10:59.576099
I10201,U0852,C003,quiz_passed,0.784,1.0,0.656,2025-10-01T15:40:47.187496
I10202,U0853,C001,quiz_passed,0.881,1.0,0.798,2025-09-19T09:15:02.294406
I10203,U0853,C044,completed,0.542,1.0,,2025-09-19T15:34:53.995341
I10204,U0853,C076,viewed,0.352,0.65,,2025-09-20T00:18:09.604280
I10205,U0853,C025,viewed,0.127,0.066,,2025-09-20T00:31:15.411298
I10206,U0853,C051,completed,0.554,1.0,,2025-09-21T09:50:29.681788
I10207,U0853,C071,completed,0.548,1.0,,2025-09-20T22:34:05.590532
I10208,U0853,C049,completed,0.472,1.0,,2025-09-21T21:21:19.680495
I10209,U0853,C051,viewed,0.153,0.099,,2025-09-22T15:04:47.132844
I10210,U0853,C013,completed,0.517,1.0,,2025-09-22T18:49:34.201402
I10211,U0854,C092,viewed,0.14,0.038,,2025-09-30T18:44:47.679682
I10212,U0854,C095,viewed,0.284,0.28,,2025-10-01T13:19:10.865320
I10213,U0854,C001,viewed,0.284,0.5,,2025-10-02T12:41:56.710503
I10214,U0854,C051,completed,0.72,1.0,0.6,2025-10-02T17:43:00.739992
I10215,U0854,C092,quiz_passed,0.759,1.0,0.688,2025-10-03T05:10:13.913875
I10216,U0854,C062,completed,0.832,1.0,0.678,2025-10-03T14:05:01.652742
I10217,U0854,C050,quiz_passed,0.739,1.0,0.694,2025-10-04T07:52:32.143844
I10218,U0854,C070,completed,0.472,1.0,,2025-10-05T02:43:58.166894
I10219,U0854,C049,viewed,0.314,0.46,,2025-10-05T01:28:44.993562
I10220,U0854,C082,disliked,0.182,0.17,,2025-10-06T03:00:41.747397
I10221,U0854,C091,completed,0.794,1.0,0.576,2025-10-05T23:05:18.881802
I10222,U0854,C001,viewed,0.565,0.58,0.393,2025-10-06T08:17:04.508180
I10223,U0854,C078,completed,0.702,1.0,0.535,2025-10-07T17:26:19.975865
I10224,U0854,C018,viewed,0.19,0.014,,2025-10-07T08:59:31.840546
I10225,U0855,C095,viewed,0.23,0.066,,2025-09-26T15:05:33.423581
I10226,U0855,C095,viewed,0.356,0.63,,2025-09-27T05:28:13.687265
I10227,U0855,C054,viewed,0.217,0.097,,2025-09-28T04:51:45.770841
I10228,U0855,C048,viewed,0.493,0.65,0.424,2025-09-28T18:10:05.826172
I10229,U0855,C096,completed,0.767,1.0,0.528,2025-09-28T15:31:01.756662
I10230,U0855,C096,viewed,0.114,0.084,,2025-09-29T09:19:50.030955
I10231,U0855,C062,viewed,0.408,0.6,,2025-09-30T08:22:30.424754
I10232,U0855,C071,completed,0.461,1.0,,2025-09-30T10:15:15.455017
I10233,U0855,C073,viewed,0.128,0.073,,2025-09-30T23:02:48.464701
I10234,U0855,C016,completed,0.744,1.0,0.699,2025-10-01T20:02:05.789815
I10235,U0855,C010,viewed,0.177,0.097,,2025-10-02T08:55:00.552677
I10236,U0855,C010,completed,0.726,1.0,0.422,2025-10-02T02:31:35.109407
I10237,U0856,C095,viewed,0.298,0.58,,2025-09-15T19:26:47.867418
I10238,U0856,C048,viewed,0.347,0.49,,2025-09-16T18:24:04.038692
I10239,U0856,C015,completed,0.473,1.0,,2025-09-16T22:32:46.695723
I10240,U0856,C002,completed,0.479,1.0,,2025-09-17T22:39:09.185584
I10241,U0856,C051,quiz_passed,0.9,1.0,0.861,2025-09-17T21:12:10.624319
I10242,U0856,C030,completed,0.897,1.0,0.834,2025-09-18T08:46:12.549275
I10243,U0856,C010,quiz_passed,0.839,1.0,0.705,2025-09-18T21:51:31.691022
I10244,U0856,C017,completed,0.485,1.0,,2025-09-19T20:52:50.526156
I10245,U0856,C057,viewed,0.152,0.054,,2025-09-20T13:42:00.898859
I10246,U0856,C066,quiz_passed,0.842,1.0,0.854,2025-09-20T13:59:32.478922
I10247,U0856,C050,completed,0.487,1.0,,2025-09-20T23:48:53.520281
I10248,U0856,C006,quiz_passed,0.844,1.0,0.867,2025-09-21T14:34:46.519254
I10249,U0856,C098,quiz_passed,0.847,1.0,0.783,2025-09-22T12:02:27.813056
I10250,U0856,C035,completed,0.547,1.0,,2025-09-22T09:05:46.175540
I10251,U0857,C096,completed,0.531,1.0,,2025-10-07T16:59:43.474659
I10252,U0857,C064,completed,0.559,1.0,,2025-10-07T13:43:26.617182
I10253,U0857,C006,completed,0.467,1.0,,2025-10-08T07:17:55.324017
I10254,U0857,C061,completed,0.551,1.0,,2025-10-08T13:35:34.304291
I10255,U0857,C076,completed,0.551,1.0,,2025-10-09T00:56:41.920953
I10256,U0857,C046,quiz_passed,0.811,1.0,0.676,2025-10-10T02:03:25.062732
I10257,U0857,C054,quiz_passed,0.656,0.67,0.702,2025-10-10T08:55:40.259441
I10258,U0857,C090,quiz_passed,0.798,1.0,0.773,2025-10-11T07:23:14.160525
I10259,U0857,C046,quiz_passed,0.782,1.0,0.69,2025-10-10T23:52:55.698405
I10260,U0857,C073,quiz_passed,0.888,1.0,0.824,2025-10-11T14:25:50.179634
I10261,U0857,C051,completed,0.517,1.0,,2025-10-12T14:43:48.661172
I10262,U0857,C005,viewed,0.168,0.047,,2025-10-12T10:08:25.282276
I10263,U0857,C067,completed,0.577,1.0,,2025-10-13T17:28:08.361037
I10264,U0857,C096,viewed,0.142,0.091,,2025-10-14T00:36:12.188694
I10265,U0858,C099,completed,0.493,1.0,,2025-09-13T18:07:51.286858
I10266,U0858,C051,quiz_passed,0.788,1.0,0.793,2025-09-14T18:46:08.601144
I10267,U0858,C042,completed,0.769,1.0,0.761,2025-09-14T17:07:51.129268
I10268,U0858,C005,completed,0.726,1.0,0.641,2025-09-15T14:00:37.994757
I10269,U0858,C013,viewed,0.291,0.084,,2025-09-16T00:14:25.439765
I10270,U0858,C088,viewed,0.196,0.039,,2025-09-16T09:15:19.004261
I10271,U0858,C046,completed,0.71,1.0,0.554,2025-09-17T07:44:01.295658
I10272,U0858,C095,viewed,0.313,0.55,,2025-09-17T20:33:43.813246
I10273,U0858,C091,quiz_passed,0.813,1.0,0.719,2025-09-18T03:53:43.662284
I10274,U0858,C054,completed,0.526,1.0,,2025-09-18T20:02:29.552594
I10275,U0858,C042,completed,0.513,1.0,,2025-09-18T15:19:31.893909
I10276,U0858,C015,viewed,0.17,0.042,,2025-09-19T11:33:13.933835
I10277,U0858,C046,viewed,0.134,0.097,,2025-09-20T08:45:27.068760
I10278,U0859,C011,viewed,0.206,0.011,,2025-09-23T16:09:59.274397
I10279,U0859,C073,completed,0.728,1.0,0.587,2025-09-23T22:45:56.944135
I10280,U0859,C092,viewed,0.118,0.06,,2025-09-24T17:45:48.104377
I10281,U0859,C098,completed,0.569,1.0,,2025-09-24T13:46:08.237859
I10282,U0859,C006,completed,0.71,1.0,0.599,2025-09-25T02:47:46.731334
I10283,U0859,C057,completed,0.547,1.0,,2025-09-25T22:17:24.067207
I10284,U0859,C051,completed,0.57,1.0,,2025-09-26T08:09:14.241735
I10285,U0859,C051,completed,0.703,1.0,0.591,2025-09-26T20:09:38.565828
I10286,U0859,C066,completed,0.724,1.0,0.622,2025-09-27T01:50:41.410367
I10287,U0859,C048,completed,0.577,1.0,,2025-09-27T15:41:15.188236
I10288,U0859,C017,viewed,0.554,0.55,0.395,2025-09-28T16:10:27.573714
I10289,U0860,C061,quiz_passed,0.855,1.0,0.834,2025-09-24T07:00:56.346430
I10290,U0860,C046,quiz_passed,0.764,1.0,0.66,2025-09-24T14:46:22.079325
I10291,U0860,C098,viewed,0.106,0.009,,2025-09-25T15:45:51.511979
I10292,U0860,C082,completed,0.577,1.0,,2025-09-26T00:03:15.404363
I10293,U0860,C010,completed,0.469,1.0,,2025-09-25T21:25:24.391823
I10294,U0860,C065,quiz_passed,0.838,1.0,0.812,2025-09-26T14:41:25.721161
I10295,U0860,C043,quiz_passed,0.9,1.0,0.878,2025-09-27T03:28:06.940200
I10296,U0860,C001,completed,0.557,1.0,,2025-09-27T17:18:07.130821
I10297,U0860,C001,completed,0.883,1.0,0.846,2025-09-28T02:36:38.729682
I10298,U0860,C046,completed,0.566,1.0,,2025-09-28T23:03:08.294016
I10299,U0860,C081,quiz_passed,0.833,1.0,0.704,2025-09-28T18:08:00.479799
I10300,U0860,C043,completed,0.525,1.0,,2025-09-29T10:49:08.536330
I10301,U0860,C028,viewed,0.114,0.06,,2025-09-30T12:25:27.738205
I10302,U0861,C095,quiz_passed,0.82,1.0,0.733,2025-10-22T22:16:49.463779
I10303,U0861,C096,viewed,0.262,0.44,,2025-10-23T10:18:05.763649
I10304,U0861,C099,quiz_passed,0.816,1.0,0.766,2025-10-23T22:51:10.902079
I10305,U0861,C047,quiz_passed,0.861,1.0,0.828,2025-10-24T04:21:08.654325
I10306,U0861,C071,quiz_passed,0.817,1.0,0.827,2025-10-24T22:33:15.571069
I10307,U0861,C054,quiz_passed,0.845,1.0,0.859,2025-10-25T02:11:32.066299
I10308,U0861,C043,completed,0.495,1.0,,2025-10-25T11:08:56.867237
I10309,U0861,C081,viewed,0.37,0.6,,2025-10-26T09:55:10.204755
I10310,U0861,C010,viewed,0.299,0.026,,2025-10-26T16:15:47.440529
I10311,U0861,C015,quiz_passed,0.81,1.0,0.85,2025-10-26T21:35:50.120847
I10312,U0861,C025,completed,0.542,1.0,,2025-10-27T13:36:59.204307
I10313,U0862,C043,disliked,0.167,0.18,,2025-09-05T01:17:01.342804
I10314,U0862,C099,completed,0.56,1.0,,2025-09-05T03:09:42.024028
I10315,U0862,C010,viewed,0.434,0.32,0.328,2025-09-05T08:21:01.917156
I10316,U0862,C095,viewed,0.41,0.33,0.443,2025-09-05T22:34:51.146352
I10317,U0862,C065,completed,0.834,1.0,0.747,2025-09-06T09:39:54.148747
I10318,U0862,C011,disliked,0.292,0.03,0.454,2025-09-07T15:47:56.964788
I10319,U0862,C002,viewed,0.525,0.61,0.492,2025-09-08T03:36:11.794158
I10320,U0862,C061,completed,0.541,1.0,,2025-09-08T10:02:43.964527
I10321,U0862,C098,completed,0.693,1.0,0.563,2025-09-08T23:22:05.608700
I10322,U0862,C057,viewed,0.162,0.016,,2025-09-09T03:17:39.728238
I10323,U0863,C016,quiz_passed,0.787,1.0,0.645,2025-10-03T13:07:13.920735
I10324,U0863,C011,viewed,0.214,0.097,,2025-10-03T11:19:52.499052
I10325,U0863,C092,completed,0.717,1.0,0.622,2025-10-03T17:37:29.236411
I10326,U0863,C030,disliked,0.14,0.09,,2025-10-04T18:27:16.864993
I10327,U0863,C057,viewed,0.167,0.041,,2025-10-04T22:03:47.514648
I10328,U0863,C051,completed,0.502,1.0,,2025-10-06T00:19:28.219596
I10329,U0863,C044,completed,0.67,1.0,0.434,2025-10-05T16:41:44.656568
I10330,U0863,C066,viewed,0.217,0.006,,2025-10-06T20:12:14.248738
I10331,U0864,C043,completed,0.484,1.0,,2025-09-18T17:00:01.503804
I10332,U0864,C009,completed,0.545,1.0,,2025-09-18T23:20:06.851814
I10333,U0864,C057,quiz_passed,0.785,1.0,0.664,2025-09-19T12:27:05.510546
I10334,U0864,C008,completed,0.515,1.0,,2025-09-20T05:00:14.687100
I10335,U0864,C099,completed,0.75,1.0,0.44,2025-09-20T11:46:09.585774
I10336,U0864,C010,completed,0.694,1.0,0.489,2025-09-21T00:43:12.343639
I10337,U0864,C043,completed,0.787,1.0,0.593,2025-09-21T22:33:01.816649
I10338,U0864,C050,completed,0.812,1.0,0.645,2025-09-22T09:04:29.453426
I10339,U0864,C002,completed,0.816,1.0,0.648,2025-09-22T09:59:14.914147
I10340,U0864,C058,viewed,0.46,0.32,0.446,2025-09-23T03:18:14.097065
I10341,U0865,C064,quiz_passed,0.753,1.0,0.723,2025-10-25T15:05:39.933426
I10342,U0865,C073,quiz_passed,0.857,1.0,0.792,2025-10-26T08:47:33.475957
I10343,U0865,C028,quiz_passed,0.848,1.0,0.791,2025-10-26T12:43:49.279409
I10344,U0865,C099,quiz_passed,0.814,1.0,0.624,2025-10-27T02:10:07.498200
I10345,U0865,C099,quiz_passed,0.787,1.0,0.63,2025-10-27T23:17:58.071967
